WORD	ORIG	RATIO=B2/SUM(B:B)*11451419
錶殼	31	11
雕花	31	11
靜壓	31	11
骸骨	31	11
鴟鴞	31	11
龍口	31	11
龍馬	31	11
壓倒	31	11
濕疹	31	11
濫觴	31	11
療病	31	11
簇擁	31	11
縱軸	31	11
聲息	31	11
舉槍	31	11
薪火	31	11
避邪	31	11
還發	31	11
還談	31	11
隱士	31	11
點下	31	11
齋主	31	11
歸位	31	11
織女	31	11
舊校	31	11
闖王	31	11
雞肋	31	11
額數	31	11
騎上	31	11
曠職	31	11
藝展	31	11
邊做	31	11
關內	31	11
難容	31	11
類同	31	11
獻藝	31	11
礦山	31	11
飄到	31	11
飄流	31	11
饒舌	31	11
鹹水	31	11
鹹蛋	31	11
爛爛	31	11
彎腳	31	11
鰲頭	31	11
攪動	31	11
纖毛	31	11
變長	31	11
鑷子	31	11
一甲子	31	11
一輛車	31	11
一壘手	31	11
二分法	31	11
二百人	31	11
八分鐘	31	11
十九個	31	11
十進位	31	11
大動脈	31	11
大清早	31	11
大頭鍼	31	11
五歲時	31	11
心連心	31	11
方公尺	31	11
日本海	31	11
日記本	31	11
木棉花	31	11
火星人	31	11
火燒島	31	11
王陽明	31	11
他出去	31	11
仙女座	31	11
北京狗	31	11
北宜高	31	11
卡夫卡	31	11
生活區	31	11
白雲石	31	11
共通點	31	11
列出來	31	11
各班級	31	11
死對頭	31	11
老花眼	31	11
艾森豪	31	11
形意拳	31	11
我哥哥	31	11
改回來	31	11
每本書	31	11
防彈衣	31	11
固然有	31	11
孤零零	31	11
屆滿時	31	11
法學士	31	11
爬上去	31	11
空蕩蕩	31	11
花椰菜	31	11
門外漢	31	11
南極洲	31	11
拜偶像	31	11
故障率	31	11
流出來	31	11
珍珠港	31	11
突擊隊	31	11
紅十字	31	11
訂書機	31	11
捕捉到	31	11
氧化鈣	31	11
海明威	31	11
特快車	31	11
狹心症	31	11
酒石酸	31	11
閃耀着	31	11
假設是	31	11
做起來	31	11
副班長	31	11
專一性	31	11
強姦罪	31	11
梁啓超	31	11
氫氟酸	31	11
絆腳石	31	11
勝利者	31	11
最早在	31	11
最早到	31	11
港警所	31	11
猶他州	31	11
程式館	31	11
象牙塔	31	11
集結成	31	11
搖籃曲	31	11
新公園	31	11
溼度計	31	11
農機系	31	11
道德經	31	11
實驗所	31	11
慢吞吞	31	11
滿足感	31	11
管樂器	31	11
精算師	31	11
製造品	31	11
認識論	31	11
銅版紙	31	11
影印機	31	11
影碟機	31	11
衝擊力	31	11
選擇項	31	11
選舉日	31	11
還能在	31	11
鍼葉林	31	11
繪圖板	31	11
聽說在	31	11
顯著性	31	11
一敗塗地	31	11
三天兩頭	31	11
三國時代	31	11
大有人在	31	11
大異其趣	31	11
大湖山莊	31	11
大驚小怪	31	11
不一而足	31	11
不可磨滅	31	11
不甘寂寞	31	11
不爲所動	31	11
不虞匱乏	31	11
中心診所	31	11
天下無敵	31	11
天主教堂	31	11
文明社會	31	11
毛骨悚然	31	11
水深火熱	31	11
出人意表	31	11
功率因數	31	11
半途而廢	31	11
平版印刷	31	11
民意基礎	31	11
永垂不朽	31	11
冰天雪地	31	11
如日中天	31	11
如臨大敵	31	11
安東尼奧	31	11
有何不可	31	11
汗流浹背	31	11
羽狀複葉	31	11
自相殘殺	31	11
行駛路線	31	11
努力以赴	31	11
坐骨神經	31	11
快馬加鞭	31	11
私人機構	31	11
見招拆招	31	11
言之有物	31	11
事倍功半	31	11
來華訪問	31	11
兩全其美	31	11
夜幕低垂	31	11
帕格尼尼	31	11
幸福家庭	31	11
披荊斬棘	31	11
明心見性	31	11
服務收入	31	11
東北地區	31	11
欣然接受	31	11
油然而生	31	11
空中商專	31	11
阿摩尼亞	31	11
政治民主	31	11
既得利益	31	11
皆大歡喜	31	11
看不過去	31	11
苦口婆心	31	11
音響效果	31	11
師大分部	31	11
泰晤士報	31	11
真命天子	31	11
神出鬼沒	31	11
級任導師	31	11
紡織公司	31	11
起起落落	31	11
閃閃發光	31	11
高談闊論	31	11
鬼斧神工	31	11
乾性皮膚	31	11
偷偷摸摸	31	11
接踵而至	31	11
救苦救難	31	11
望塵莫及	31	11
統籌辦理	31	11
規規矩矩	31	11
造形設計	31	11
野心勃勃	31	11
殖民主義	31	11
無產階級	31	11
無窮無盡	31	11
無懈可擊	31	11
爲時已晚	31	11
跌跌撞撞	31	11
開宗明義	31	11
開訓典禮	31	11
雄心壯志	31	11
新興事業	31	11
誠心誠意	31	11
電影明星	31	11
圖表說明	31	11
慷慨解囊	31	11
漫不經心	31	11
磁性材料	31	11
精雕細琢	31	11
緊急措施	31	11
數以百計	31	11
碼頭工人	31	11
適者生存	31	11
噪音控制	31	11
親眼看見	31	11
選賢與能	31	11
遺珠之憾	31	11
醒吾商專	31	11
錯失良機	31	11
濫竽充數	31	11
營養狀況	31	11
聲名大噪	31	11
鍥而不捨	31	11
靈機一動	31	11
人民出版社	31	11
何樂而不爲	31	11
中原標準時間	31	11
北宜高速公路	31	11
數十年如一日	31	11
太平洋文化基金會	31	11
羅馬不是一天造成	31	11
一男	30	11
一推	30	11
一程	30	11
丁烷	30	11
二爺	30	11
八級	30	11
刀光	30	11
又被	30	11
上漆	30	11
下田	30	11
口香	30	11
大搞	30	11
大錯	30	11
子由	30	11
子健	30	11
小宗	30	11
山澗	30	11
工兵	30	11
不弱	30	11
不齒	30	11
中土	30	11
中氣	30	11
五更	30	11
五坪	30	11
五通	30	11
仇家	30	11
內服	30	11
分作	30	11
切齊	30	11
反思	30	11
天樞	30	11
孔蟲	30	11
月票	30	11
王孫	30	11
世襲	30	11
主詞	30	11
付與	30	11
冊子	30	11
出列	30	11
加派	30	11
加訂	30	11
加報	30	11
包給	30	11
北起	30	11
半句	30	11
去煮	30	11
只和	30	11
只猜	30	11
只敢	30	11
外孫	30	11
打呼	30	11
打鼓	30	11
本俸	30	11
正使	30	11
正開	30	11
正極	30	11
正電	30	11
正餐	30	11
生息	30	11
申辯	30	11
白文	30	11
白虎	30	11
白淨	30	11
目眩	30	11
石室	30	11
交完	30	11
任俠	30	11
先寄	30	11
再移	30	11
冰了	30	11
列島	30	11
印滿	30	11
各取	30	11
各想	30	11
名堂	30	11
在混	30	11
多疑	30	11
她出	30	11
宅人	30	11
宅女	30	11
宅神	30	11
安好	30	11
收效	30	11
有司	30	11
江中	30	11
池魚	30	11
米行	30	11
羽化	30	11
老成	30	11
老老	30	11
老漢	30	11
老說	30	11
耳科	30	11
自生	30	11
自導	30	11
舌音	30	11
西樂	30	11
伸進	30	11
佈下	30	11
低垂	30	11
低等	30	11
作惡	30	11
作嫁	30	11
兌獎	30	11
別了	30	11
別當	30	11
卵石	30	11
卵形	30	11
吹向	30	11
吹到	30	11
呆着	30	11
坑道	30	11
完滿	30	11
尾數	30	11
弄髒	30	11
役齡	30	11
扶好	30	11
批量	30	11
抓緊	30	11
投了	30	11
投石	30	11
改判	30	11
旱災	30	11
更近	30	11
村店	30	11
每則	30	11
沈淪	30	11
沒完	30	11
沒玩	30	11
沒雨	30	11
沒風	30	11
沖積	30	11
沛然	30	11
迅捷	30	11
事兒	30	11
佩帶	30	11
使喚	30	11
供稱	30	11
兩堆	30	11
其名	30	11
到臨	30	11
刺桐	30	11
卷帙	30	11
卷軸	30	11
周道	30	11
奔回	30	11
念舊	30	11
怔怔	30	11
怪了	30	11
所致	30	11
拂塵	30	11
拍好	30	11
林分	30	11
知人	30	11
知法	30	11
肩帶	30	11
花光	30	11
花房	30	11
花紅	30	11
花容	30	11
花海	30	11
金東	30	11
長人	30	11
門齒	30	11
阿富	30	11
青州	30	11
非用	30	11
南口	30	11
厘米	30	11
城南	30	11
很急	30	11
拜候	30	11
拜神	30	11
拼出	30	11
拾遺	30	11
挖開	30	11
政敵	30	11
故土	30	11
故里	30	11
施與	30	11
春霖	30	11
柔細	30	11
洗出	30	11
洗好	30	11
洗清	30	11
炮火	30	11
皇朝	30	11
相變	30	11
紅棗	30	11
紅糖	30	11
美目	30	11
背出	30	11
要查	30	11
軍務	30	11
迭有	30	11
重水	30	11
重合	30	11
重做	30	11
風風	30	11
兼併	30	11
埋頭	30	11
庭上	30	11
恭維	30	11
挨了	30	11
時區	30	11
校服	30	11
桑田	30	11
氣走	30	11
氣性	30	11
泰然	30	11
海草	30	11
海鹽	30	11
烤雞	30	11
砧板	30	11
神龕	30	11
秤量	30	11
胸腹	30	11
能事	30	11
草廬	30	11
託管	30	11
記功	30	11
釘死	30	11
高士	30	11
高義	30	11
鬼混	30	11
乾地	30	11
偏要	30	11
偷工	30	11
偷光	30	11
偷搞	30	11
動到	30	11
啞巴	30	11
堅牢	30	11
婆家	30	11
寄寓	30	11
密密	30	11
專打	30	11
張了	30	11
彬彬	30	11
得益	30	11
授精	30	11
排好	30	11
採食	30	11
措辭	30	11
晚睡	30	11
條子	30	11
梨花	30	11
殺敵	30	11
淚滴	30	11
牽起	30	11
猛力	30	11
率真	30	11
盛衰	30	11
祭禮	30	11
粘液	30	11
累壞	30	11
細述	30	11
統轄	30	11
習用	30	11
聊着	30	11
蚱蜢	30	11
訪親	30	11
貪喫	30	11
透水	30	11
連坐	30	11
陵墓	30	11
陸戰	30	11
魚道	30	11
喊冤	30	11
喑啞	30	11
喪志	30	11
單傳	30	11
就講	30	11
復元	30	11
敢當	30	11
朝東	30	11
湛江	30	11
湯麪	30	11
無功	30	11
爲母	30	11
發下	30	11
發麻	30	11
發源	30	11
虛設	30	11
蛙式	30	11
裁量	30	11
裁斷	30	11
貴賤	30	11
買價	30	11
跑遍	30	11
開鎖	30	11
雲雨	30	11
黃魚	30	11
亂扯	30	11
勤勉	30	11
嗡嗡	30	11
填到	30	11
填塞	30	11
微光	30	11
愛力	30	11
新房	30	11
新詞	30	11
新綠	30	11
會停	30	11
極值	30	11
煙台	30	11
照見	30	11
禁運	30	11
禽類	30	11
聖訓	30	11
腸臟	30	11
葉柄	30	11
裝傻	30	11
解雇	30	11
詩書	30	11
話多	30	11
誇口	30	11
跨步	30	11
路隊	30	11
跳開	30	11
道口	30	11
道謝	30	11
鉗制	30	11
鉛球	30	11
電匠	30	11
嘎嘎	30	11
對事	30	11
對壘	30	11
敲開	30	11
漢化	30	11
熄燈	30	11
盡自	30	11
種馬	30	11
粼粼	30	11
蒼茫	30	11
赫爾	30	11
趙家	30	11
遠隔	30	11
銅礦	30	11
齊名	30	11
噎到	30	11
廟堂	30	11
慧心	30	11
撐開	30	11
撩起	30	11
敷料	30	11
漿果	30	11
潔癖	30	11
盤存	30	11
磅礡	30	11
箭靶	30	11
翩然	30	11
賢弟	30	11
靠岸	30	11
鞍山	30	11
養眼	30	11
養養	30	11
憑你	30	11
戰斧	30	11
擒拿	30	11
曇花	30	11
樹洞	30	11
澡堂	30	11
燙直	30	11
獨身	30	11
磨坊	30	11
縈繞	30	11
蕙蘭	30	11
蕩蕩	30	11
賴牀	30	11
鋼軌	30	11
錄過	30	11
頭裏	30	11
鴨嘴	30	11
壓痛	30	11
幫凶	30	11
應制	30	11
環伺	30	11
總歸	30	11
臨摹	30	11
舉人	30	11
舉國	30	11
薄餅	30	11
謄稿	30	11
講給	30	11
謝幕	30	11
邀稿	30	11
鍋蓋	30	11
黏膠	30	11
點睛	30	11
鼾聲	30	11
禮教	30	11
翻爲	30	11
舊地	30	11
瀛海	30	11
爆走	30	11
藝林	30	11
贈予	30	11
難喫	30	11
癢癢	30	11
觸碰	30	11
警棍	30	11
譯稿	30	11
飄盪	30	11
饑荒	30	11
鹹魚	30	11
蘭科	30	11
鐵則	30	11
鐵筆	30	11
霸凌	30	11
霸業	30	11
魔僕	30	11
魔鏡	30	11
戀歌	30	11
竊案	30	11
靈力	30	11
鑽戒	30	11
九萬元	30	11
入境證	30	11
十秒鐘	30	11
三國誌	30	11
大前提	30	11
小丫頭	30	11
小公子	30	11
工具鋼	30	11
不死心	30	11
不透光	30	11
分明是	30	11
分析器	30	11
天然漆	30	11
世阿彌	30	11
他過來	30	11
出國時	30	11
刊出來	30	11
卡通片	30	11
古龍水	30	11
只想到	30	11
只說出	30	11
只說到	30	11
台南人	30	11
右下方	30	11
外蒙古	30	11
打不開	30	11
打分數	30	11
未婚者	30	11
交貨期	30	11
印刷術	30	11
宇宙觀	30	11
老掉牙	30	11
自決權	30	11
估計值	30	11
免稅品	30	11
兵役法	30	11
冷凍劑	30	11
決定論	30	11
沒良心	30	11
佳木斯	30	11
兩塊錢	30	11
咖啡杯	30	11
放映室	30	11
果然有	30	11
金石堂	30	11
便當盒	30	11
前半部	30	11
挖掘出	30	11
柏油路	30	11
流行於	30	11
修理費	30	11
容不下	30	11
泰戈爾	30	11
烏魚子	30	11
祝英台	30	11
神經系	30	11
純文學	30	11
陝西省	30	11
高山族	30	11
高頻率	30	11
國家史	30	11
教育史	30	11
斜對角	30	11
斜對面	30	11
梁山伯	30	11
理髮師	30	11
第五回	30	11
處女地	30	11
貧血症	30	11
通信網	30	11
凱旋門	30	11
善本書	30	11
喫下來	30	11
媒介物	30	11
幾萬塊	30	11
最爲人	30	11
氯化鈣	30	11
氯化鐵	30	11
發行者	30	11
短距離	30	11
菜根譚	30	11
跑起來	30	11
傳播學	30	11
塞納河	30	11
想不通	30	11
當權者	30	11
聖保祿	30	11
腦出血	30	11
腹膜炎	30	11
萬一有	30	11
萬萬歲	30	11
過渡期	30	11
過濾機	30	11
電熱器	30	11
鼓風機	30	11
嘉興街	30	11
實驗法	30	11
摸不着	30	11
網球賽	30	11
說好了	30	11
酸梅湯	30	11
墨綠色	30	11
蔣渭水	30	11
蝴蝶結	30	11
複製品	30	11
課本上	30	11
導尿管	30	11
機械展	30	11
謀福利	30	11
鋼琴曲	30	11
擬人化	30	11
盪鞦韆	30	11
轉轉看	30	11
證明單	30	11
蘊藏量	30	11
犧牲品	30	11
霹靂車	30	11
人身自由	30	11
人定勝天	30	11
三角函數	30	11
三言兩語	30	11
大不如前	30	11
大發利市	30	11
子子孫孫	30	11
不可一世	30	11
不能自己	30	11
不能自已	30	11
五代同堂	30	11
五權憲法	30	11
六分之一	30	11
心誠則靈	30	11
方寸之間	30	11
代代相傳	30	11
加速進行	30	11
半工半讀	30	11
正本清源	30	11
永永遠遠	30	11
先入爲主	30	11
全國同胞	30	11
再試一次	30	11
合作無間	30	11
同步進行	30	11
地質學家	30	11
如願以償	30	11
有鑒於此	30	11
耳濡目染	30	11
自欺欺人	30	11
車牌號碼	30	11
延年益壽	30	11
忿忿不平	30	11
招收新生	30	11
放在心裏	30	11
直接選舉	30	11
股東大會	30	11
長篇大論	30	11
非常時期	30	11
冒險犯難	30	11
待人接物	30	11
是是非非	30	11
突然之間	30	11
迥然不同	30	11
拳打腳踢	30	11
時空旅行	30	11
書香社會	30	11
書寫能力	30	11
氣勢磅礡	30	11
高不可攀	30	11
國家預算	30	11
專案處理	30	11
毫不留情	30	11
深有同感	30	11
深受感動	30	11
袖手旁觀	30	11
被選舉權	30	11
尊師重道	30	11
渾然天成	30	11
衆望所歸	30	11
街頭巷尾	30	11
進退兩難	30	11
傳統觀念	30	11
經濟基礎	30	11
運輸成本	30	11
道德淪喪	30	11
實地調查	30	11
盡其所能	30	11
聚會時間	30	11
彈道飛彈	30	11
德弗札克	30	11
整建工程	30	11
機會成本	30	11
歷史定位	30	11
歷史記憶	30	11
歷史教育	30	11
歷史解釋	30	11
融會貫通	30	11
豁然開朗	30	11
豐功偉業	30	11
雙重國籍	30	11
歡欣鼓舞	30	11
驚濤駭浪	30	11
延平郡王祠	30	11
信義計劃區	30	11
常任理事國	30	11
食衣住行育樂	30	11
一拉	29	11
入室	29	11
八台	29	11
八集	29	11
刀下	29	11
十輛	29	11
三水	29	11
上臂	29	11
下段	29	11
大凡	29	11
大經	29	11
大禍	29	11
山門	29	11
不屈	29	11
不追	29	11
不獨	29	11
不遲	29	11
仁信	29	11
公允	29	11
公使	29	11
凶猛	29	11
分叉	29	11
分寄	29	11
分節	29	11
勻稱	29	11
反芻	29	11
太白	29	11
太閒	29	11
引據	29	11
引證	29	11
心窗	29	11
支點	29	11
木牀	29	11
火坑	29	11
父系	29	11
片約	29	11
王台	29	11
世故	29	11
主事	29	11
付印	29	11
加料	29	11
叫停	29	11
可乘	29	11
可嘉	29	11
右臂	29	11
四步	29	11
央求	29	11
布衣	29	11
平放	29	11
必考	29	11
必當	29	11
未付	29	11
未看	29	11
正言	29	11
正陽	29	11
田賽	29	11
石鼓	29	11
示好	29	11
全盛	29	11
全責	29	11
各年	29	11
合上	29	11
合掌	29	11
同向	29	11
同到	29	11
同案	29	11
同酬	29	11
后羿	29	11
回扣	29	11
在運	29	11
在種	29	11
在請	29	11
地界	29	11
多端	29	11
好高	29	11
有刺	29	11
有期	29	11
江陵	29	11
污點	29	11
自任	29	11
行兇	29	11
衣帽	29	11
低地	29	11
住手	29	11
佔滿	29	11
何干	29	11
作弄	29	11
免洗	29	11
兵工	29	11
兵員	29	11
冶煉	29	11
別將	29	11
別給	29	11
吼叫	29	11
均享	29	11
快過	29	11
把柄	29	11
把酒	29	11
改期	29	11
攻上	29	11
束腰	29	11
每棟	29	11
決裂	29	11
沒設	29	11
男聲	29	11
良田	29	11
言教	29	11
赤腳	29	11
走火	29	11
足印	29	11
邦基	29	11
佯裝	29	11
來意	29	11
來義	29	11
侍候	29	11
兒戲	29	11
兩元	29	11
兩耳	29	11
兩輛	29	11
函告	29	11
初八	29	11
刺探	29	11
取法	29	11
周朝	29	11
夜曲	29	11
官價	29	11
定數	29	11
宜寧	29	11
居處	29	11
延安	29	11
性急	29	11
性器	29	11
承重	29	11
抱緊	29	11
拆穿	29	11
拖回	29	11
拖船	29	11
昏昏	29	11
服食	29	11
東至	29	11
枝節	29	11
沸石	29	11
沿河	29	11
泛紅	29	11
直撲	29	11
肏你	29	11
肩胛	29	11
近利	29	11
阻擾	29	11
阿門	29	11
信步	29	11
剃刀	29	11
勁力	29	11
勃發	29	11
南行	29	11
厚厚	29	11
咬到	29	11
垂涎	29	11
垂頭	29	11
客席	29	11
宣德	29	11
宦官	29	11
屋瓦	29	11
後肢	29	11
後站	29	11
施洗	29	11
春曉	29	11
染指	29	11
洋菸	29	11
洛水	29	11
派兵	29	11
珍賞	29	11
畏縮	29	11
砂子	29	11
砍下	29	11
秋意	29	11
紀政	29	11
胎教	29	11
英尺	29	11
英制	29	11
貞節	29	11
貞潔	29	11
趴着	29	11
面如	29	11
風物	29	11
個舊	29	11
倖存	29	11
匪諜	29	11
原無	29	11
宵小	29	11
家聲	29	11
射的	29	11
峻嶺	29	11
恩主	29	11
書頁	29	11
根尖	29	11
根性	29	11
梳洗	29	11
殷墟	29	11
氣概	29	11
消沉	29	11
特出	29	11
病蟲	29	11
砲塔	29	11
紙杯	29	11
耕讀	29	11
胸腺	29	11
能人	29	11
訓詁	29	11
追來	29	11
送死	29	11
逆光	29	11
酒菜	29	11
閃出	29	11
陣圖	29	11
馬屁	29	11
高梁	29	11
高賢	29	11
乾裂	29	11
健談	29	11
側耳	29	11
偶遇	29	11
動身	29	11
啞鈴	29	11
堅果	29	11
寄交	29	11
張羅	29	11
從先	29	11
悠哉	29	11
捨身	29	11
掃把	29	11
掃射	29	11
排場	29	11
掛滿	29	11
接電	29	11
掮客	29	11
救國	29	11
教程	29	11
晦暗	29	11
梅雨	29	11
殺傷	29	11
涼意	29	11
淋濕	29	11
淫婦	29	11
深有	29	11
淺灘	29	11
清早	29	11
清澄	29	11
猙獰	29	11
球心	29	11
球速	29	11
略圖	29	11
祥雲	29	11
組頭	29	11
統管	29	11
莊周	29	11
莽撞	29	11
被單	29	11
規條	29	11
規勸	29	11
設台	29	11
設或	29	11
貨單	29	11
貫串	29	11
逐級	29	11
速記	29	11
連作	29	11
連體	29	11
部件	29	11
都回	29	11
野鴨	29	11
閉目	29	11
陪葬	29	11
陸運	29	11
雪球	29	11
魚產	29	11
麻田	29	11
凱歌	29	11
割禮	29	11
喜氣	29	11
喪家	29	11
喪假	29	11
單兵	29	11
單腳	29	11
富康	29	11
幾多	29	11
幾座	29	11
悲歡	29	11
最省	29	11
殘生	29	11
減縮	29	11
湊到	29	11
無恙	29	11
無期	29	11
煮法	29	11
猴類	29	11
登天	29	11
短腿	29	11
筆會	29	11
結義	29	11
華貴	29	11
蛤蟆	29	11
貶抑	29	11
週詳	29	11
量筒	29	11
量變	29	11
陽臺	29	11
順路	29	11
黑水	29	11
黑奴	29	11
傳熱	29	11
傷兵	29	11
傻事	29	11
圓寂	29	11
搓揉	29	11
搜出	29	11
搭在	29	11
新苗	29	11
暗地	29	11
會紅	29	11
煎餅	29	11
煞星	29	11
當陽	29	11
睦鄰	29	11
羣星	29	11
腹肌	29	11
萬鈞	29	11
落髮	29	11
解危	29	11
該段	29	11
該鄉	29	11
豢養	29	11
運功	29	11
運貨	29	11
頒行	29	11
圖版	29	11
對空	29	11
幣制	29	11
摔下	29	11
摸黑	29	11
旗袍	29	11
槍傷	29	11
滬江	29	11
滴下	29	11
漫無	29	11
網子	29	11
聞知	29	11
肇始	29	11
赫茲	29	11
趕了	29	11
輕蔑	29	11
遠播	29	11
酷暑	29	11
銅鏡	29	11
領空	29	11
鳳仙	29	11
劇校	29	11
噴上	29	11
徵募	29	11
德政	29	11
摹仿	29	11
撐腰	29	11
撞在	29	11
撲滿	29	11
數起	29	11
樂捐	29	11
潑水	29	11
熱學	29	11
皺摺	29	11
盤古	29	11
盤問	29	11
練過	29	11
罷課	29	11
蓮藕	29	11
蝦球	29	11
衝程	29	11
衝過	29	11
談妥	29	11
請帖	29	11
請調	29	11
輩出	29	11
輪姦	29	11
遷回	29	11
鄭經	29	11
醉心	29	11
靠海	29	11
餓鬼	29	11
駐留	29	11
麪糊	29	11
儒者	29	11
擇偶	29	11
整排	29	11
橫亙	29	11
築起	29	11
縣外	29	11
褲管	29	11
錄在	29	11
默認	29	11
龍子	29	11
擊潰	29	11
擦去	29	11
臂章	29	11
虧了	29	11
蟄伏	29	11
謝罪	29	11
邁步	29	11
還放	29	11
翻書	29	11
薩伊	29	11
闖禍	29	11
雙全	29	11
雞瘟	29	11
癡狂	29	11
鏟子	29	11
鵬程	29	11
嚴查	29	11
覺着	29	11
飄然	29	11
饑渴	29	11
鹹鹹	29	11
纏着	29	11
贓物	29	11
鐵器	29	11
響鈴	29	11
囊胚	29	11
疊合	29	11
變紅	29	11
變體	29	11
顴骨	29	11
一轉眼	29	11
小五金	29	11
小老頭	29	11
小傢伙	29	11
工業品	29	11
不講理	29	11
分配器	29	11
分解爲	29	11
友誼賽	29	11
反射光	29	11
天文臺	29	11
心裏話	29	11
支持着	29	11
支票簿	29	11
支撐力	29	11
支撐住	29	11
火藥味	29	11
代理店	29	11
出口貨	29	11
半圓形	29	11
古羅馬	29	11
只要會	29	11
右心房	29	11
尼古拉	29	11
打網球	29	11
生石灰	29	11
禾本科	29	11
立方體	29	11
冰河期	29	11
地面水	29	11
多半在	29	11
成名曲	29	11
托辣斯	29	11
朴子溪	29	11
肉體上	29	11
自治權	29	11
自耕農	29	11
含氧量	29	11
折舊率	29	11
沈澱物	29	11
男性化	29	11
事務股	29	11
兩條路	29	11
制動器	29	11
屈服於	29	11
放射狀	29	11
玩起來	29	11
直流電	29	11
空城計	29	11
空間感	29	11
芳香烴	29	11
近日點	29	11
青海省	29	11
咸認爲	29	11
染織廠	29	11
查字典	29	11
看着辦	29	11
穿透性	29	11
紀念會	29	11
胃腸炎	29	11
苛性鈉	29	11
修辭學	29	11
剛纔在	29	11
恐嚇信	29	11
恩主公	29	11
挺不錯	29	11
柴油機	29	11
記下來	29	11
起訴書	29	11
起落架	29	11
高嶺土	29	11
動脈血	29	11
動腦筋	29	11
密集式	29	11
從未在	29	11
掛不上	29	11
接受者	29	11
旋轉軸	29	11
梵蒂岡	29	11
殺人罪	29	11
淺藍色	29	11
理解力	29	11
組織性	29	11
處女作	29	11
許願池	29	11
都還不	29	11
喫不到	29	11
復興崗	29	11
最高溫	29	11
無助於	29	11
爲何是	29	11
絕對值	29	11
裁判長	29	11
貼現率	29	11
跑不掉	29	11
郵政局	29	11
間接稅	29	11
黃鼠狼	29	11
填充題	29	11
想法子	29	11
感覺出	29	11
溜滑梯	29	11
矮人祭	29	11
蜂王漿	29	11
運輸機	29	11
電子管	29	11
摸起來	29	11
歌舞團	29	11
輕音樂	29	11
廣泛性	29	11
熱水瓶	29	11
練習曲	29	11
蔘政權	29	11
養老院	29	11
戰利品	29	11
操作性	29	11
橄欖樹	29	11
獨創性	29	11
興沖沖	29	11
靜脈瘤	29	11
臨死前	29	11
還會在	29	11
闌尾炎	29	11
藥劑學	29	11
邊界層	29	11
難不倒	29	11
礦物油	29	11
儼然是	29	11
攪拌器	29	11
變電站	29	11
一文不值	29	11
八日上午	29	11
三緘其口	29	11
夕陽西下	29	11
大快朵頤	29	11
女青年會	29	11
小鬼當家	29	11
不相上下	29	11
分離出來	29	11
午餐時間	29	11
巴伐利亞	29	11
支撐不了	29	11
支撐危局	29	11
毋庸置疑	29	11
毛遂自薦	29	11
主管機構	29	11
乏善可陳	29	11
左右逢源	29	11
平心而論	29	11
民意測驗	29	11
由此觀之	29	11
白金漢宮	29	11
交際應酬	29	11
全身而退	29	11
全神貫注	29	11
名正言順	29	11
如出一轍	29	11
年輕貌美	29	11
有增無減	29	11
考試院長	29	11
自主神經	29	11
行萬里路	29	11
低窪地區	29	11
你來我往	29	11
你媽的屄	29	11
冷暖自知	29	11
志在必得	29	11
抗日戰爭	29	11
汲汲營營	29	11
災情慘重	29	11
言行不一	29	11
走馬看花	29	11
事與願違	29	11
侃侃而談	29	11
初試啼聲	29	11
拈花惹草	29	11
直截了當	29	11
空氣流通	29	11
非同小可	29	11
垂手可得	29	11
按捺不住	29	11
流動比率	29	11
飛來飛去	29	11
娓娓道來	29	11
家族企業	29	11
恐怖主義	29	11
海外僑胞	29	11
紐澳地區	29	11
軒然大波	29	11
馬里蘭州	29	11
馬到成功	29	11
國民革命	29	11
國際公法	29	11
常綠灌木	29	11
淚流滿面	29	11
現場表演	29	11
異業結盟	29	11
終身大事	29	11
統治階級	29	11
貪小便宜	29	11
逢低買進	29	11
閉門造車	29	11
雪山山脈	29	11
麻豆文旦	29	11
悲天憫人	29	11
悲歡離合	29	11
提心吊膽	29	11
揚長而去	29	11
發生關係	29	11
發展起來	29	11
程序設計	29	11
菲律賓人	29	11
菲律賓海	29	11
視若無睹	29	11
開張大吉	29	11
閒話家常	29	11
感覺神經	29	11
極力爭取	29	11
羣衆運動	29	11
萬物之靈	29	11
塵埃落定	29	11
實至名歸	29	11
榮華富貴	29	11
漠不關心	29	11
精神病院	29	11
說文解字	29	11
踊躍發言	29	11
嘰嘰喳喳	29	11
震耳欲聾	29	11
奮不顧身	29	11
整裝待發	29	11
礁溪溫泉	29	11
篳路藍縷	29	11
總工程師	29	11
聰明纔智	29	11
轉來轉去	29	11
變本加厲	29	11
驚險刺激	29	11
空氣濾清器	29	11
肏你媽的屄	29	11
票據交換所	29	11
對苯二甲酸	29	11
化腐朽爲神奇	29	11
一吐	28	10
丁烯	28	10
九部	28	10
二價	28	10
人極	28	10
入耳	28	10
入神	28	10
八份	28	10
十處	28	10
上排	28	10
下走	28	10
下脣	28	10
下鍋	28	10
也過	28	10
大毛	28	10
大數	28	10
小命	28	10
小餅	28	10
不孝	28	10
不惑	28	10
不隨	28	10
不靈	28	10
中黃	28	10
中盤	28	10
五味	28	10
五哥	28	10
五華	28	10
五葉	28	10
允當	28	10
六下	28	10
分管	28	10
切面	28	10
太祖	28	10
夭折	28	10
少被	28	10
巴尼	28	10
心窩	28	10
文言	28	10
日沒	28	10
月子	28	10
月明	28	10
木人	28	10
止咳	28	10
毋庸	28	10
水怪	28	10
水表	28	10
王權	28	10
世面	28	10
